vol	page	tier	kind	margin_words	head	tail	joined	margin_text
production-1929-vol1-29chapters	2270	HYPHEN	margin	30	sub	stitution	substitution	mitted to the Legislature of the State of California for | approval or rejection without power of alteration or amend | ment in accordance with section of article eleven of the con
production-1931-vol1-chapters	3	HYPHEN	margin	16	appro	priated	appropriated	otherwise appropriated the sum of one hundred seventeen Nationa | thousand five hundred dollars is hereby appro
production-1931-vol1-chapters	11	HYPHEN	blankgap	0	appro	priation	appropriation	
production-1931-vol1-chapters	13	HYPHEN	blankgap	0	appro	priation	appropriation	
production-1931-vol1-chapters	17	HYPHEN	blankgap	0	prop	erty	property	
production-1931-vol1-chapters	17	HYPHEN	blankgap	0	accommoda	tions	accommodations	
production-1931-vol1-chapters	25	HYPHEN	blankgap	0	pam	phlets	pamphlets	
production-1931-vol1-chapters	25	HYPHEN	margin	23	appro	priation	appropriation	is hereby appropriated out of any money in the state treasury Humbok | not otherwise appropriated to meet a deficiency in the appro fithers
production-1931-vol1-chapters	27	NOHYPHEN	blankgap	0	appropria	tion	appropriation	
production-1931-vol1-chapters	30	HYPHEN	blankgap	0	con	solidated	consolidated	
production-1931-vol1-chapters	47	HYPHEN	blankgap	0	acqui	sition	acquisition	
production-1931-vol1-chapters	50	HYPHEN	blankgap	0	expe	dient	expedient	
production-1931-vol1-chapters	50	HYPHEN	margin	37	pro	priation	propriation	viding that this act shall take effect immediately | Approved by the Governor February In effect immediately J | The people of the State of California do enact as follows | Appro Section The sum of ten thousand dollars is
production-1931-vol1-chapters	55	NOHYPHEN	adjacent	0	incorpora	tion	incorporation	
production-1931-vol1-chapters	78	HYPHEN	margin	29	con	tiguous	contiguous	firmed validated and declared to be legally established and | every such bridge and highway district shall include and com | prise all of the territory whether contiguous or not con
production-1931-vol1-chapters	78	HYPHEN	blankgap	0	dis	trict	district	
production-1931-vol1-chapters	94	HYPHEN	blankgap	0	indebt	edness	indebtedness	
production-1931-vol1-chapters	99	HYPHEN	blankgap	0	incom	petency	incompetency	
production-1931-vol1-chapters	99	HYPHEN	blankgap	0	prop	erty	property	
production-1931-vol1-chapters	149	HYPHEN	blankgap	0	pro	tection	protection	
production-1931-vol1-chapters	149	HYPHEN	blankgap	0	pen	alties	penalties	
production-1931-vol1-chapters	165	NOHYPHEN	adjacent	0	unconstitu	tional	unconstitutional	
production-1931-vol1-chapters	170	HYPHEN	blankgap	0	cer	tificate	certificate	
production-1931-vol1-chapters	181	NOHYPHEN	adjacent	0	incorpora	tion	incorporation	
production-1931-vol1-chapters	233	HYPHEN	blankgap	0	valua	tions	valuations	
production-1931-vol1-chapters	233	HYPHEN	blankgap	0	dis	tricts	districts	
production-1931-vol1-chapters	237	HYPHEN	blankgap	0	dis	trict	district	
production-1931-vol1-chapters	239	HYPHEN	blankgap	0	legis	lative	legislative	
production-1931-vol1-chapters	250	HYPHEN	margin	12	con	tamination	contamination	ducted at all times so as to prevent the distribution of con
production-1931-vol1-chapters	339	HYPHEN	blankgap	0	superin	tendent	superintendent	
production-1931-vol1-chapters	395	HYPHEN	blankgap	0	pro	ceedings	proceedings	
production-1931-vol1-chapters	410	HYPHEN	blankgap	0	per	sonally	personally	
production-1931-vol1-chapters	411	HYPHEN	margin	38	com	mitment	commitment	mitted to any hospital unless permission for such recommit | ment be first obtained from the medical superintendent thereof | Such order and statement shall be in substantially the form | provided by section of the Political Code for the com
production-1931-vol1-chapters	421	SPACESPLIT	spacesplit2	0	in	viter	inviter	
production-1931-vol1-chapters	508	HYPHEN	blankgap	0	indebt	edness	indebtedness	
production-1931-vol1-chapters	511	NOHYPHEN	adjacent	0	prede	cessor	predecessor	
production-1931-vol1-chapters	516	HYPHEN	blankgap	0	stockhold	ers	stockholders	
production-1931-vol1-chapters	520	HYPHEN	blankgap	0	prop	erty	property	
production-1931-vol1-chapters	520	HYPHEN	margin	25	cer	tificates	certificates	certifleates tificates may he made to the extent of not more than ninety | per cent of the then value of such shares or investment cer
production-1931-vol1-chapters	528	HYPHEN	blankgap	0	asso	ciation	association	
production-1931-vol1-chapters	528	HYPHEN	blankgap	0	supersed	ing	superseding	
production-1931-vol1-chapters	528	HYPHEN	blankgap	0	revoca	tion	revocation	
production-1931-vol1-chapters	528	HYPHEN	blankgap	0	con	ditioned	conditioned	
production-1931-vol1-chapters	528	HYPHEN	blankgap	0	prin	cipal	principal	
production-1931-vol1-chapters	541	HYPHEN	blankgap	0	there	tofore	theretofore	
production-1931-vol1-chapters	541	HYPHEN	blankgap	0	commis	sioner	commissioner	
production-1931-vol1-chapters	582	HYPHEN	blankgap	0	cor	poration	corporation	
production-1931-vol1-chapters	591	HYPHEN	margin	43	subse	a	subsea	does not revive the first will unless it appears by the terms of | such revocation that it was the intention to revive and give | effect to the first will or unless after such destruction or | other revocation the first will is duly republished
production-1931-vol1-chapters	598	HYPHEN	margin	43	con	nects	connects	sangumily sanguinity is the relationship between persons one of whom is | a descendant of the other The direct line is divided into a | direct line descending which connects a person with those | who descend from him and a direct line ascending which con
production-1931-vol1-chapters	650	SPACESPLIT	spacesplit2	0	tling	it	tlingit	
production-1931-vol1-chapters	654	HYPHEN	blankgap	0	dis	tribution	distribution	
production-1931-vol1-chapters	662	HYPHEN	margin	35	adminis	trator	administrator	avilofices trator of all property known to them belonging to a decedent | which is liable to loss injury or waste and which by reason | thereof ought to be in the possession of the public adminis
production-1931-vol1-chapters	668	HYPHEN	margin	44	pro	cedure	procedure	applicable Visions of part II of the Code of Civil Procedure are appli | cable to and constitute the rules of practice in the proceedings | mentioned in this code with regard to trials new trials | appeals records on appeal and all other matters of pro
production-1931-vol1-chapters	735	HYPHEN	blankgap	0	dis	trict	district	
production-1931-vol1-chapters	747	HYPHEN	margin	31	dis	pensation	dispensation	cretion may be deemed necessary for the specific purpose of | enforcing the terms of this act prescribe their duties and in | conjunction with the department of finance to fix their com
production-1931-vol1-chapters	780	HYPHEN	blankgap	0	pro	ceeds	proceeds	
production-1931-vol1-chapters	806	HYPHEN	margin	2	depu	ties	deputies	for blanks
production-1931-vol1-chapters	811	HYPHEN	blankgap	0	munici	palities	municipalities	
production-1931-vol1-chapters	853	HYPHEN	blankgap	0	num	bered	numbered	
production-1931-vol1-chapters	867	HYPHEN	blankgap	0	commis	sioner	commissioner	
production-1931-vol1-chapters	872	HYPHEN	margin	11	commis	sioner	commissioner	agrieuttural sioner shall receive a salary of one dollar per annum
production-1931-vol1-chapters	883	HYPHEN	margin	52	deter	mination	determination	mined by the board of supervisors upon the enactment of this | act and also at the time of formation of any new township or | townships The board may determine such population by | multiplying by three the number of registered voters at the | last general election next preceding the date of such deter
production-1931-vol1-chapters	902	HYPHEN	margin	11	commis	sioner	commissioner	agricultural sioner shall receive a salary of three thousand six hundred
production-1931-vol1-chapters	906	HYPHEN	margin	11	commis	sioner	commissioner	agricultural sioner shall receive a salary of one dollar per annum
production-1931-vol1-chapters	909	HYPHEN	blankgap	0	commis	sioner	commissioner	
production-1931-vol1-chapters	926	HYPHEN	margin	57	dis	trict	district	pahty ete trict or by reason of any charter of any city city and county | or county any of the powers and duties which are granted to | or imposed upon the department of finance in relation to lands | described in this section can not be exercised by said depart | ment within any municipality political subdivision or dis
production-1931-vol1-chapters	940	HYPHEN	crosspage	0	benevo	lent	benevolent	->941
production-1931-vol1-chapters	954	HYPHEN	margin	10	pre	ciation	preciation	paid to the person designated by such corporation or asso
production-1931-vol1-chapters	967	NOHYPHEN	adjacent	0	preced	ing	preceding	
production-1931-vol1-chapters	979	HYPHEN	margin	42	con	nection	connection	ducted for the purpose of collecting clothing wearing apparel | feathers furs hats fabrics or other textiles to be spotted | pressed or renovated or a private school or college of spot | ting sponging and or pressing with or in any way in con
production-1931-vol1-chapters	1027	HYPHEN	margin	41	con	structed	constructed	nect with any highway which forms part of the state highway | system of California provided that such connecting road shall | not exceed fifty miles in length Such petition shall contain | a deseription of the highway proposed to be improved or con
production-1931-vol1-chapters	1045	HYPHEN	margin	8	de	bilities	debilities	powers and jurisdiction assume and discharge all responsi
production-1931-vol1-chapters	1051	NOHYPHEN	adjacent	0	impris	onment	imprisonment	
production-1931-vol1-chapters	1053	NOHYPHEN	adjacent	0	unconstitu	tional	unconstitutional	
production-1931-vol1-chapters	1058	HYPHEN	blankgap	0	pris	oners	prisoners	
production-1931-vol1-chapters	1059	NOHYPHEN	adjacent	0	unconstitu	tional	unconstitutional	
production-1931-vol1-chapters	1061	HYPHEN	blankgap	0	appro	priation	appropriation	
production-1931-vol1-chapters	1112	HYPHEN	blankgap	0	compen	sation	compensation	
production-1931-vol1-chapters	1137	HYPHEN	margin	44	con	veying	conveying	stable may receive and retain for his own use such fees as | are now or may hereafter be allowed by law for all services | rendered by him in civil cases and shall also be allowed all | necessary expenses actually incurred in arresting and con
production-1931-vol1-chapters	1164	HYPHEN	margin	12	sur	veyor	surveyor	vevor and hold office at lus pleasure to wit One deputy sur
production-1931-vol1-chapters	1206	HYPHEN	margin	10	com	panied	companied	missions received by said county clerk during the month accom
production-1931-vol1-chapters	1222	HYPHEN	blankgap	0	com	pensation	compensation	
production-1931-vol1-chapters	1291	HYPHEN	blankgap	0	legisla	tive	legislative	
production-1931-vol1-chapters	1297	HYPHEN	margin	37	per	vious	pervious	son who did not have a salesman s or a broker s license either | individually or as an officer of a corporation or as a member | of a copartnership on December thirty first of the year pre
production-1931-vol1-chapters	1316	HYPHEN	margin	2	petro	leum	petroleum	measures i
production-1931-vol1-chapters	1317	HYPHEN	blankgap	0	pro	ducer	producer	
production-1931-vol1-chapters	1319	HYPHEN	margin	27	pen	tacle	pentacle	alty as hereinafter provided | b Upon at least twenty four hours written notice Notice of | from the owner manager or operator whose container recep La | e tanks
production-1931-vol1-chapters	1325	HYPHEN	margin	44	pro	portionately	proportionately	vided for such cost and expense shall first deduct from the | whole estimated cost and expense that part or amount which | has been so ordered to be paid out of the municipal treasury | and shall assess the remainder of said cost and expense pro
production-1931-vol1-chapters	1333	HYPHEN	blankgap	0	mainte	nance	maintenance	
production-1931-vol1-chapters	1341	NOHYPHEN	adjacent	0	incorpora	tion	incorporation	
production-1931-vol1-chapters	1346	HYPHEN	blankgap	0	pro	mulgated	promulgated	
production-1931-vol1-chapters	1350	HYPHEN	blankgap	0	investi	gation	investigation	
production-1931-vol1-chapters	1353	NOHYPHEN	adjacent	0	benefici	aries	beneficiaries	
production-1931-vol1-chapters	1362	HYPHEN	blankgap	0	detri	mental	detrimental	
production-1931-vol1-chapters	1367	HYPHEN	blankgap	0	com	pleted	completed	
production-1931-vol1-chapters	1378	HYPHEN	margin	2	acquisi	tion	acquisition	excess cost
production-1931-vol1-chapters	1385	NOHYPHEN	adjacent	0	mainte	nance	maintenance	
production-1931-vol1-chapters	1388	HYPHEN	blankgap	0	men	tioned	mentioned	
production-1931-vol1-chapters	1392	HYPHEN	blankgap	0	dis	trict	district	
production-1931-vol1-chapters	1398	HYPHEN	margin	4	pro	hibiting	prohibiting	employment Teg vl ve
production-1931-vol1-chapters	1398	SPACESPLIT	spacesplit2	0	as	trict	astrict	
production-1931-vol1-chapters	1406	FUZZY_REVIEW	fuzzy2	0	acknowle	gment	acknowledgment	acknowlegment
production-1931-vol1-chapters	1414	HYPHEN	margin	2	supe	rior	superior	brary fund
production-1931-vol1-chapters	1427	HYPHEN	blankgap	0	par	ticular	particular	
production-1931-vol1-chapters	1491	SPACESPLIT	spacesplit2	0	pro	ceedings	proceedings	
production-1931-vol1-chapters	1495	HYPHEN	margin	22	pro	spective	prospective	ingly misdirects a prospective guest of any hotel inn board Rat | ing house or lodging house or knowingly takes such a pro
production-1931-vol1-chapters	1497	HYPHEN	blankgap	0	prescrip	tion	prescription	
production-1931-vol1-chapters	1497	HYPHEN	blankgap	0	sur	geons	surgeons	
